filenw,ident,region,regiog,subre,contr,countryname,birth_y,age_sex,age_union,agechild1,agechild2,agechild3,agechild4,agechild5,urban,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,aw,sex,union,child,child20,child30,birth_5y
MBIR53FL.DTA,MBIR53FL.DTA_000000000923003,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1966,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000000924002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1972,25,25,26,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000000929002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1956,18,18,19,27,NA,NA,NA,1,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,1,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000000930002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1968,21,21,22,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000000931002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1964,20,21,22,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001002002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1962,20,20,21,28,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001003001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1960,18,26,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,1,1,1,0,0,0,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001005001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1961,22,23,18,31,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001006002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1962,20,20,21,23,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001007002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1964,19,19,20,21,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001008002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1970,23,24,24,30,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001013002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1973,18,19,20,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001020002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1960,16,16,20,22,38,NA,NA,1,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,1,1,1,0,1,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001024002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1960,19,19,20,25,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,1,1,1,0,1,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001029001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1959,19,19,20,24,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,1,1,1,0,1,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001111002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1968,21,21,22,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001118002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1972,19,19,20,27,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001120002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1959,21,21,22,38,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,1,1,1,0,0,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001122002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1956,17,17,18,22,30,NA,NA,1,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,1,1,1,0,1,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001128002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1958,17,18,19,24,NA,NA,NA,1,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,1,1,1,0,1,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001129001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1957,24,24,25,30,32,38,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,1,1,0,0,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001203001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1969,18,22,23,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001207002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1970,22,22,23,27,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001215002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1970,20,19,21,21,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001216002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1969,19,19,20,30,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001219001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1967,18,18,18,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001223001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1961,21,21,23,26,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001224002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1974,19,19,20,24,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001226002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1966,21,20,21,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001228002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1965,17,22,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001229002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1969,19,19,20,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001230002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1955,20,20,21,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,0,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001301001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1969,19,19,19,32,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001302002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1972,19,19,22,29,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001303001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1958,21,21,22,28,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,1,1,0,0,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001307002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1960,20,20,21,24,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,1,1,1,0,0,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001308001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1960,20,20,20,26,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001310002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1961,18,18,18,20,25,NA,NA,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001311002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1958,17,17,18,22,NA,NA,NA,1,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,1,1,0,1,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001313002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1961,18,18,19,30,NA,NA,NA,1,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001317001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1958,21,24,27,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,1,1,0,0,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001318002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1956,20,20,21,28,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,1,1,1,0,0,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001321002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1957,23,22,24,26,28,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,1,1,1,0,0,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001322001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1959,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001323001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1962,19,19,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001328003,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1971,18,19,26,29,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001402002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1961,19,19,20,24,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001405002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1964,20,20,22,26,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001407002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1961,22,22,26,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001411001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1957,24,26,27,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,1,1,0,0,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001412003,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1962,25,25,28,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001414001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1969,20,20,20,22,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001420002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1969,20,20,22,23,31,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001421002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1964,20,30,20,24,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001423001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1968,17,17,24,31,NA,NA,NA,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001426002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1968,17,19,20,28,34,NA,NA,1,0,0,0,0,0,0,0,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001427001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1960,21,21,22,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,1,1,1,0,0,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001428002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1957,20,29,32,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,1,1,1,0,0,0,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001505004,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1971,17,16,18,21,NA,NA,NA,1,0,0,0,0,0,0,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001507001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1958,23,26,26,28,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,1,1,0,0,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001508001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1972,19,19,20,24,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001510001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1958,20,20,22,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,1,1,0,0,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001513002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1969,17,18,18,32,NA,NA,NA,1,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001515002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1967,18,18,18,35,NA,NA,NA,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001517002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1970,17,17,20,21,24,30,NA,1,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001521002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1966,20,20,27,33,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1965
MBIR53FL.DTA,MBIR53FL.DTA_000000001530003,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1962,23,24,25,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1960
MBIR53FL.DTA,MBIR53FL.DTA_000000001604002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1957,16,16,17,NA,NA,NA,NA,1,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,1,1,0,1,1,1955
MBIR53FL.DTA,MBIR53FL.DTA_000000001605001,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1974,19,19,20,21,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1970
MBIR53FL.DTA,MBIR53FL.DTA_000000001608002,Former USSR,Eastern Europe and West Asia,Eastern Europe,Moldova,Republic of Moldova,1966,19,19,20,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1965
